New PAW TMT results file!																																																										
"Program ""PAW_protein_grouper.py"" run on Fri Apr 24 07:35:32 2020"																																																										
65	1	REV_Q5T5J6	 	 	 	reversed	2.2	900	103220	REVERSED.	4	4	1	1	2	1	1	2	1	1	2	1	1	21860.03711	66747.42969	19691.13281	50079.00391	251350.25	36090.90625	69929.11719	7215.04248	5103.083496	49808.01172	150	2	3678.145691	20385.91895	70515.38721	30547.64258	16077.93359	53143.51758	24881.52441	11645.43286	13305.95313	48099.06738	150	1	26414.02344	63333.41016	84531.22656	107226.7656	150876.9844	158111.6719	890605.8125	49631.66797	54220.53516	70339.03906	150
66	1	REV_Q6KF10	 	 	 	reversed	4.6	455	50661	REVERSED.	5	5	1	1	2	2	1	2	2	1	2	2	1	209454.9688	8155.037598	21462.2168	150	8427.568359	4461.878906	150	150	150	3465.371582	150	2	1131379.672	150	92839.11328	2489.345215	3950.109863	150	2859.763672	2934.679688	150	14902.22241	150	2	57411.18359	55868.69385	49054.93311	48434.61524	104116.5139	93598.34253	286237.2021	14923.59985	34893.75903	60508.68872	1906.875
67	1	REV_Q6ZNL6	 	 	 	reversed	1.9	1462	159889	REVERSED.	2	2	1	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8088.210449	25272.89014	39142.69678	23807.23584	31018.98438	36607.54639	25546.15527	15732.12305	28697.15674	29127.11621	150	0	0	0	0	0	0	0	0	0	0	0	0
68	1	REV_Q6ZRS2	 	 	 	reversed	1.4	3230	343551	REVERSED.	3	3	1	2	1	0	2	1	0	2	1	0	2	407124.6924	654517.2227	1130305.748	565649.6777	745058.2188	1018416.158	540829.0781	132589.1133	70021.68799	527141.4707	150	1	7627.486816	32371.93555	33882.76953	17754.37305	21681.66602	22770.9082	30219.78906	8726.6875	13372.0791	24285.68945	150	0	0	0	0	0	0	0	0	0	0	0	0
69	1	REV_Q6ZVL6	 	 	 	reversed	1.6	1849	198997	REVERSED.	4	4	1	3	0	1	3	0	1	3	0	1	3	56165.34375	91916.37109	77743.33105	82932.11035	155375.0391	45951.69531	78994.07617	38681.94873	54432.1333	101644.0156	1603.976074	0	0	0	0	0	0	0	0	0	0	0	0	1	150	39064.18359	12322.85254	26514.11719	23202.15039	12160.26856	14892.86328	15784.28418	150	24533.90625	150
70	1	REV_Q711Q0	 	 	 	reversed	1.8	1435	156475	REVERSED.	2	2	1	2	0	0	2	0	0	2	0	0	2	19434.30493	89992.16113	33849.72217	141185.6768	105602.6113	84520.03711	134069.3901	38240.5979	21674.58765	73378.10059	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	1	REV_Q7Z5P9	 	 	 	reversed	0.5	8384	805243	REVERSED.	3	3	1	2	0	1	2	0	1	2	0	1	2	60317.65332	80033.22461	38518.83594	183666.8594	101316.2285	68613.19727	85850.97656	257132.3982	19794.8501	113763.9258	150	0	0	0	0	0	0	0	0	0	0	0	0	1	1132.187622	2776.539795	2346.336426	3235.787842	1821.83252	9318.573242	6224.867188	2405.313721	910.000732	2335.294922	150
72	1	REV_Q86T65	 	 	 	reversed	2.1	1068	123498	REVERSED.	6	6	1	3	1	2	3	1	2	3	1	2	3	535895.9873	1950154.27	281146.6055	3799654.859	1441016.764	643821.459	3836831.695	2252004.557	864668.3906	1873638.736	150	1	283844.5938	29882.14648	57403.01953	34078.69141	137916.2344	83073.5	80709.73438	379023.125	303281	150886.2188	11232.20898	2	48133.7041	62826.98706	58986.33691	100029.1299	100089.7988	80405.11328	130332.2017	42208.13306	45467.00818	73525.3916	150
73	1	REV_Q86VX9	 	 	 	reversed	3.2	652	72894	REVERSED.	5	5	1	1	3	1	1	3	1	1	3	1	1	73343.875	183211.2344	167248.25	437467.8438	254893.7188	109682.4609	338441.125	144485.5469	71835.82031	210223.0625	150	3	20060355.44	288565.5703	2700267.172	2181638.963	15322970.04	1074178.193	2539472.555	24027783.58	16549767.86	11564409.48	150	1	21904.3125	27862.37109	34453.39063	26042.18164	34431.38281	95092.45313	40650.66797	13567.86231	8424.576172	25389.11914	150
74	1	REV_Q86X45	 	 	 	reversed	6.7	466	54254	REVERSED.	2	2	1	2	0	0	2	0	0	2	0	0	2	3864.466553	6232.289551	4038.619507	6956.442139	8914.526856	6008.723877	4819.281738	150	725.704468	5423.250488	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	1	REV_Q8N3D4	 	 	 	reversed	1.8	1523	161853	REVERSED.	2	2	1	2	0	0	2	0	0	2	0	0	2	70168.95703	61034.32813	54884.44922	91655.88672	85252.34766	41547.97656	75323.85938	30326.09961	40686.92871	78414.95703	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	1	REV_Q8N5S1	 	 	 	reversed	4.3	370	40795	REVERSED.	2	2	1	2	0	0	2	0	0	2	0	0	2	54730.38672	51230.96484	157061.9795	81998.1875	59629.34863	92905.52637	67951.0752	26492.61621	27378.76465	96062.21484	1461.099854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	1	REV_Q8NAA4	 	 	 	reversed	2.7	619	68997	REVERSED.	2	2	1	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	170077.542	90070.04297	74900.16992	178280.0176	92714.9834	65000.83984	145258.8477	123961.001	219147.2813	112004.1367	7262.824707	0	0	0	0	0	0	0	0	0	0	0	0
78	1	REV_Q8NCM2	 	 	"REV_Q8NCM2, sp|Q05682|CALD1_HUMAN"	reversed	3.3	988	111875	REVERSED.	9	3	0.333	2	3	4	0	1	2	0	1.02	2.048	0	0	0	0	0	0	0	0	0	0	0	0	1	72620.10938	12475.02148	23947.24609	200879.1719	66911.57031	36111.79297	133080.1719	12775.52441	18638.91406	24838.43945	150	2	42482.58398	21625.75464	34100.57275	33098.43726	24626.1958	40595.7334	35957.22656	20264.04321	174635.7646	32594.96094	8585.520996
79	1	REV_Q8NCM8	 	 	 	reversed	0.4	4307	492616	REVERSED.	7	7	1	2	2	3	2	2	3	2	2	3	2	111466.4023	173217.7734	43092.48242	153479.6758	1108680.313	58366.59961	307417.2422	20054.98144	20141.96777	114639.5586	150	2	12635.72998	79703.03125	281443.7344	90908.16016	67097.38086	81525.19336	29789.14746	35309.87305	57722.57422	200424.7422	150	3	96129.83252	229601.7441	492571.5508	410590.4941	493359.9219	422936.5273	988897.6328	165946.8809	92823.74805	265636.5352	150
80	1	REV_Q8NEK8	 	 	"REV_Q8NEK8, sp|Q9NZL9|MAT2B_HUMAN"	reversed	4.6	389	44499	REVERSED.	3	1	0.333	0	1	2	0	0	1	0	0	1.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4153.395996	4439.716309	7521.189941	4872.568848	11925.37207	14319.33984	9219.074219	5820.274414	3185.508301	6707.770508	150
81	1	REV_Q8NF91	 	 	"REV_Q8NF91, sp|Q99417|MYCBP_HUMAN"	reversed	0.4	8797	1011074	REVERSED.	11	7	0.636	1	6	4	1	4	2	1	4.727	2.5	1	42378.94531	72537.80469	30394.28125	93900.52344	63278.21875	34468.98047	61757.18359	54005.82422	68244.80469	59447.90234	2321.345215	4	332442.0797	188561.5547	139410.4612	583890.9373	363085.5347	188096.1669	524769.4165	395164.2539	462594.5771	337740.3368	14829.17236	2	94475.89258	32233.56543	135343.6387	42165.6543	432557.6875	368399.0469	236286.75	556624.7344	506535.1953	210256.8047	11073.71094
82	1	REV_Q8NFC6	 	 	 	reversed	0.5	3051	330463	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	67183.68359	30901.83594	84627.22852	50152.94726	39212.88086	54929.01563	59487.14648	19916.57715	20916.81787	71871.73047	150
83	1	REV_Q8TB69	 	 	 	reversed	5.6	540	63019	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	24931.71973	19727.90332	50135.38867	99855.04639	152153.7871	60869.20703	39401.06445	51005.50098	128423.0361	35713.07227	3590.177734
84	1	REV_Q8TD23	 	 	"REV_P17038, REV_Q8TD23"	reversed	3.3	568	66298	REVERSED.	5	4	0.8	0	2	3	0	2	2	0	2	2.667	0	0	0	0	0	0	0	0	0	0	0	0	2	91115.17578	392724.6406	418551.4531	294583.4531	128774.207	256517.8828	120946.2969	371039.4844	242036.3438	525176.5156	150	2	198589.4453	509058.7656	1794399.125	846697.0938	1609572.875	652809.2969	3236516	637748.0781	179251.0078	894845.25	150
85	1	REV_Q8TDW7	 	 	"REV_Q8TDW7, sp|Q13158|FADD_HUMAN"	reversed	0.7	4557	501972	REVERSED.	3	2	0.667	0	2	1	0	1	1	0	1.333	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7248.665039	3719.250244	14447.99512	3387.30957	47572.57813	13247.75293	8582.81543	16620.4707	20658.16211	77515.45313	150	1	49106.82031	32346.43945	50231.36328	20563.27539	44496.26953	32272.7793	54560.48438	22315.63086	53314.77344	39029.25781	150
86	1	REV_Q8TE82	 	 	 	reversed	1.7	1336	146960	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	37344.79517	89230.50952	112102.5015	81588.72119	77518.69482	94186.84668	172845.3867	38122.93213	15941.83972	54359.31104	150
87	1	REV_Q8TER0	 	 	 	reversed	1.1	1413	152202	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12019.24341	45377.48145	13853.42017	32705.62964	36232.68213	201799.3242	59849.88281	30276.79395	32357.8501	37646.36182	150
88	1	REV_Q8WXH0	 	 	"REV_Q8WXH0, sp|Q92878|RAD50_HUMAN"	reversed	0.4	6885	796433	REVERSED.	3	2	0.667	0	1	2	0	1	1	0	1	1.028	0	0	0	0	0	0	0	0	0	0	0	0	1	8723.744141	14235.21191	16049.05078	20608.26758	12987.58301	16682.14258	35615.89844	13175.12988	22395.01758	17853.64063	943.735901	1	3560.020752	3850.144775	10376.03809	77388.71094	191444.2188	16257.81348	81368.36719	22574.89648	6343.033691	20789.39063	150
89	1	REV_Q8WXH2	 	 	 	reversed	2.9	748	81468	REVERSED.	4	4	1	1	3	0	1	3	0	1	3	0	1	12384.45801	13483.53613	7415.42041	8741.588867	8000.708984	6302.154297	9343.71875	10498.89453	3413.999268	11597.45801	150	3	25330.38306	29172.56787	29808.02698	49633.84424	25019.73828	11717.29572	53332.36231	19661.67578	40232.56128	29443.1543	1385.397705	0	0	0	0	0	0	0	0	0	0	0	0
90	1	REV_Q8WY36	 	 	 	reversed	1.9	941	105129	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6295.258179	25251.71094	36604.7251	12575.44556	25538.37061	37529.21973	55519.71094	12425.62476	11517.76575	16067.65527	150
91	1	REV_Q8WZ42	 	 	 	reversed	0.2	34350	3815984	REVERSED.	18	18	1	5	6	7	5	6	7	5	6	7	5	1604769.328	369094.6992	260604.1763	1352609.178	684916.4688	3275500.563	70487.41455	305842.4136	132452.4734	796826.5703	150	6	50542.35205	123544.0352	243021.6807	217152.2354	128140.2939	142252.9121	187227.6152	87111.49072	95950.6333	142593.4141	1859.077393	7	3418403.139	1534772.007	4215978.826	1770573.863	2591425.148	3033063.189	2661990.52	652238.6433	657785.3005	1919498.407	4256.456055
92	1	REV_Q8WZ64	 	 	 	reversed	1.2	1704	193450	REVERSED.	13	13	1	4	5	4	4	5	4	4	5	4	4	57132.02441	137488.6001	510536.7725	304410.0791	857148.0508	305394.166	367598.8135	137517.5029	42957.04101	2165126.301	946.837891	5	53650.18115	18572.9148	3561099.744	196219.4609	3738340.506	96590.18896	253074.5752	94699.41699	41014.27539	1698005.847	529.882019	4	207312.709	408275.4639	497831.9531	1774056.217	45158.59863	174569.5303	187246.54	84411.55078	70527.45508	1170169.888	150
93	1	REV_Q92805	 	 	"REV_Q92805, sp|O60763|USO1_HUMAN"	reversed	2	767	88183	REVERSED.	5	3	0.6	1	2	2	1	1	1	1	1.021	1.02	1	32132.64844	25271.68945	53160.61719	54584.26172	41170.98438	8317.361328	25814.13281	29716.17578	12257.37109	34163.30469	150	1	79212.17188	36742.63281	41906.11328	117642.9219	79931.35938	17830.30469	74232.96875	94698.82031	43768.76172	57744.67188	150	1	58344.61719	18421.76367	96936.23438	19163.90234	155984.875	64007.53125	53982.1875	245387.75	96578.96094	90935.26563	150
94	1	REV_Q96N22	 	 	 	reversed	2.9	645	75059	REVERSED.	2	1	0.5	2	0	0	1	0	0	2	0	0	1	150	6692.059082	2969.076416	16209.57813	10467.29199	2168.952393	12113.66211	4148.374023	3664.953613	6468.803223	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	1	REV_Q96SN8	 	 	 	reversed	1.8	1893	215035	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15739.08399	151006.334	253065.9009	59465.37109	143548.3101	105876.6377	79823.44922	58590.51074	15785.47607	110989.1826	150
96	1	REV_Q96T51	 	 	 	reversed	2.1	708	79817	REVERSED.	2	2	1	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13886.82752	41478.22046	70578.8728	50966.47607	50025.84497	49687.88147	35815.83374	34187.51367	26722.28565	53271.43164	150	0	0	0	0	0	0	0	0	0	0	0	0
97	1	REV_Q9C099	 	 	 	reversed	1.7	1032	119595	REVERSED.	5	5	1	2	1	2	2	1	2	2	1	2	2	31247.14355	162449.6328	174736.9102	96475.94922	134328.4668	73485.20703	116023.5938	103247.0352	45996.03613	83386.50781	150	1	14231.44922	201579.0469	139553.9531	189584.4063	111404.3047	209894.9219	48972.15625	35635.17578	41609.85547	85248.69531	150	2	60742.15088	97144.97852	129135.4375	70944.8418	75074.77734	230716.9541	97240.46875	46412.10059	30385.4419	86090.68555	150
98	1	REV_Q9HCM3	 	 	 	reversed	1.2	1950	210753	REVERSED.	4	4	1	1	1	2	1	1	2	1	1	2	1	27131.68359	79341.54688	27231.02344	87547.42188	89297.75781	53975.85156	66008.4375	20776.36523	11754.33008	83655.41406	150	1	6214.151855	4792.170898	1797.260742	5404.970215	6969.239258	2621.179199	11060.36328	11667.8418	3180.080078	10778.20996	150	2	33624.97852	42013.57031	53349.73828	27625.11426	68463.46094	55378.0957	97997.70117	80167.69727	27509.79102	37601.66602	660.677917
99	1	REV_Q9NP87	 	 	 	reversed	5.1	494	54815	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	69167.27344	147494.4063	165395.4219	72050.98438	82144.44531	405342.4688	112914.0703	74618.89063	32252.91406	110293.0547	150
100	1	REV_Q9NSI6	 	 	 	reversed	1	2320	262933	REVERSED.	2	2	1	2	0	0	2	0	0	2	0	0	2	35368.29053	72509.22949	119716.6772	77810.75342	357888.1719	157501.3096	97320.89258	41173.92712	11723.56348	499506.8906	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	1	REV_Q9NY61	 	 	 	reversed	4.6	560	63132	REVERSED.	2	2	1	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36911.04785	45247.5835	76676.32056	53963.19458	54774.92578	103916.7612	1575.446655	82424.37415	62107.42432	57739.06787	2440.563721	0	0	0	0	0	0	0	0	0	0	0	0
102	1	REV_Q9NYW8	 	 	 	reversed	2.2	714	82994	REVERSED.	2	2	1	2	0	0	2	0	0	2	0	0	2	30047.25684	55984.51758	35903.0918	84390.19922	370698.1563	41305.375	102329.2305	11194.8501	7536.765869	67501.93164	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	1	REV_Q9NZJ5	 	 	 	reversed	2.1	1116	125215	REVERSED.	3	3	1	0	1	2	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	150	411423.75	150	33501.22656	2689.356934	3980.467529	1909.20166	2996.643066	1677.066528	52099.92578	150	2	1435714.734	101012.0371	248244.2656	22213.29932	360316.1299	268105.2109	143044.2031	290921.4648	418442.5313	291097.2578	16676.57031
104	1	REV_Q9P225	 	 	 	reversed	0.4	4427	507692	REVERSED.	3	3	1	0	1	2	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2829.799561	2518.710938	3564.541992	3851.737305	2886.483887	6553.887207	5810.421875	1687.349243	1635.806763	3714.973145	150
105	1	REV_Q9P2D1	 	 	 	reversed	0.7	2997	335923	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	977455.7773	69363.90039	123331.3203	48393.62305	59332.14844	122196.3867	76980.19727	41664.34961	631500.8828	112407.5352	22452.33984
106	1	REV_Q9UHG2	 	 	 	reversed	11.2	260	27372	REVERSED.	4	4	1	1	1	2	1	1	2	1	1	2	1	24869.57617	26447.73438	28352.5625	85195.79688	16811.31641	20856.91602	15513.64063	8071.07666	7504.990723	25425.3457	150	1	36786.41016	23795.03906	17182.125	16903.49023	42586.82813	23288.63672	55976.08203	30885.78906	52324.62109	32759.45898	1216.868164	2	26666.78076	57530.6582	85639.54688	92551.17773	86237.58203	137146.6289	218892.8516	375666.2031	150	126106.2109	150
107	1	REV_Q9UKN5	 	 	 	reversed	6.5	801	87919	REVERSED.	3	3	1	0	1	2	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	15561.69824	150	1796150.375	34733.04688	976173.3125	24217.40234	96458.91406	38546.04297	22708.73633	819088.625	150	2	18481.73828	13520.71582	16649.20898	174358.8125	150	17891.91406	12631.60254	3862.948486	3966.481445	51776	150
108	1	REV_Q9ULL8	 	 	"REV_Q9ULL8, sp|O14979|HNRDL_HUMAN, sp|Q05682|CALD1_HUMAN"	reversed	0.9	1493	164856	REVERSED.	23	0	0	9	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	1	REV_Q9UPN3	 	 	 	reversed	0.3	7388	838298	REVERSED.	4	4	1	1	3	0	1	3	0	1	3	0	1	315421.2813	647193.0625	201199.9063	1814512.25	3619361.75	1597467.875	2473330.5	436253.6875	242202.4844	1855208.375	150	3	260434.3672	1769730.875	741168.9141	1526437.422	525296.0781	3935161.25	1848136.594	1866500.719	1041385.891	2434603.438	46044.22266	0	0	0	0	0	0	0	0	0	0	0	0
110	1	REV_Q9UPW8	 	 	 	reversed	2.2	1703	193012	REVERSED.	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	64161.13477	404011.7769	35409.19141	248118.1543	225760.5313	56489.45508	66369.73242	251912.6426	88416.29492	148942.0078	4659.489258
111	1	REV_Q9Y2K7	 	 	"REV_Q9Y2K7, sp|Q8IX12|CCAR1_HUMAN"	reversed	2.4	1162	132791	REVERSED.	3	2	0.667	2	0	1	2	0	0	2	0	0	2	152219.2461	257123.1797	161246.5381	281130.0547	232345.8242	285075.6484	274863.7852	191772.2813	61742.50391	191161.8633	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	1	REV_Q9Y2M0	 	 	 	reversed	1.9	1017	114223	REVERSED.	5	5	1	2	1	2	2	1	2	2	1	2	2	111453.3438	122562.1123	178156.5781	229242.7246	174512.8555	150678.0293	122757.748	88633.80566	302562.9551	208418.9316	8962.732422	1	16483.20117	28301.72656	18280.41016	66906.54688	14460.49805	18680.06445	32727.82813	26189.5918	65764.59375	35842.76172	2039.332275	2	109191.7275	29708.95703	163176.668	50537.03906	227605.4141	169668.7891	156430.8047	140855.9688	143329.2402	133232.4023	150
113	1	REV_Q9Y2W2	 	 	 	reversed	5.1	641	69997	REVERSED.	4	4	1	1	2	1	1	2	1	1	2	1	1	27795.66797	25157.07617	41250.71875	41332.51563	71860.27344	29606.18945	50872.82031	21196.43164	74826.29688	35388.19531	3726.630615	2	23728.81812	24533.0459	47228.51367	67828.09082	32225.75098	26945.08105	33978.73242	23226.29297	75976.26953	53212.66602	3329.938232	1	2126.171143	1835.767578	1217.414062	1002.769714	10010.65332	2623.621826	4037.070312	2016.258179	12652.83691	2687.96582	150
114	1	REV_Q9Y4F3	 	 	 	reversed	0.9	1742	192857	REVERSED.	9	9	1	2	3	4	2	3	4	2	3	4	2	115157.4883	122362.1641	160937.3945	120139.7129	97051.03906	95934.62109	82062.55859	168439.7305	54339.99316	184081.9453	150	3	271243.6836	134765.0117	93749.48047	265041.4766	381092.9141	90968.33008	319142.0117	437147.168	111331.0039	293977.8047	3069.096191	4	391764.3174	121462.2544	475499.5498	98900.92627	635886.5059	445259.2461	235072.853	1910634.411	362865.0879	648807.373	13450.3479
115	1	REV_Q9Y6J0	 	 	 	reversed	0.9	2220	246349	REVERSED.	2	2	1	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	244797	129398.0962	81381.73535	268003.2974	143063.2625	90957.24121	593802.8171	323321.5082	254977.5787	269902.335	10502.24902	0	0	0	0	0	0	0	0	0	0	0	0
116	1	REV_Q9Y6M7	 	 	"REV_Q9Y6M7, sp|Q96DZ1|ERLEC_HUMAN, sp|Q9Y5B9|SP16H_HUMAN"	reversed	3.5	1214	136042	REVERSED.	3	1	0.333	0	1	2	0	0	1	0	0	1.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	32645.65234	7765.571777	5669.451172	10309.33496	2223.579834	4150.080078	1316.370239	8237.905273	18648.64648	150
117	1	sp|A0A024RBG1|NUD4B_HUMAN (+1)	sp|A0A024RBG1|NUD4B_HUMAN&sp|Q9NZJ9|NUDT4_HUMAN	 	"sp|A0A024RBG1|NUD4B_HUMAN, sp|O95989|NUDT3_HUMAN"	 	20.4	181	20434	Diphosphoinositol polyphosphate phosphohydrolase NUDT4B OS=Homo sapiens (Human) OX=9606 GN=NUDT4B PE=3 SV=1	6	5	0.833	1	4	1	0	4	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	4	19232.69739	80729.86426	34691.71875	30051.32568	38673.39697	78901.4043	31545.5542	25264.86939	26120.93213	32417.99072	150	1	6567.740723	7298.35498	14924.42578	9999.255859	13927.16211	11913.89356	11279.68066	5218.578125	9995.148438	11539.24805	150
118	1	sp|A0A075B6H7|KV37_HUMAN	 	 	"sp|A0A075B6H7|KV37_HUMAN, sp|A0A0C4DH55|KVD07_HUMAN, sp|P01624|KV315_HUMAN"	 	42.2	116	12783	Probable non-functional immunoglobulin kappa variable 3-7 OS=Homo sapiens (Human) OX=9606 GN=IGKV3-7 PE=5 SV=1	12	5	0.417	5	5	2	3	2	0	3.37	2.556	0.37	3	23239.70532	10186.31152	16615.0603	17233.16785	110835.4004	10182.26782	26903.9585	11314.41577	39338.43555	21990.55566	150	2	19994.54297	1373.531616	4086.309814	3587.095703	1605.115479	2290.701904	2371.102051	991.984741	2380.843994	3430.623779	150	0	0	0	0	0	0	0	0	0	0	0	0
119	1	sp|A0A075B6I0|LV861_HUMAN	 	 	 	 	20.5	122	12814	Immunoglobulin lambda variable 8-61 OS=Homo sapiens (Human) OX=9606 GN=IGLV8-61 PE=3 SV=7	15	15	1	3	6	6	3	6	6	3	6	6	3	247510.3398	239537.9229	387839.1465	257943.1563	325047.0508	188067.6572	442988.082	143393.728	318001.502	372655.7168	13529.89893	6	175377.3604	269057.2246	70352.94287	714314.5664	38236.81567	112946.0337	209123.4814	164020.9258	208931.9023	220023.7129	11956.23615	6	437880.9561	187345.1147	677296.543	176210.2319	956241.6992	483980.3555	477718.833	1215127.432	762957	592978.1934	30876.87451
120	1	sp|A0A075B6K0|LV316_HUMAN	 	 	"sp|A0A075B6K0|LV316_HUMAN, sp|P01717|LV325_HUMAN, sp|P01718|LV327_HUMAN"	 	18.3	115	12466	Immunoglobulin lambda variable 3-16 OS=Homo sapiens (Human) OX=9606 GN=IGLV3-16 PE=3 SV=2	6	2	0.333	3	2	1	2	0	0	3	0.667	0	2	9412.904297	7186.864868	11123.78467	5468.33374	242038.9141	7581.398926	18027.10889	3081.365357	23016.54346	16317.21191	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	1	sp|A0A075B6K4|LV310_HUMAN	 	 	"sp|A0A075B6K4|LV310_HUMAN, sp|P01717|LV325_HUMAN"	 	35.7	115	12441	Immunoglobulin lambda variable 3-10 OS=Homo sapiens (Human) OX=9606 GN=IGLV3-10 PE=3 SV=2	20	13	0.65	7	5	8	5	3	5	7	5	8	5	239789.4487	106082.073	424905.627	101304.5562	393118.708	103964.0144	181378.5859	131901.5295	329286.5688	279614.0801	6040.008789	3	9200.928222	18435.31958	16197.51587	44002.43066	28304.69873	26268.86133	54895.75781	36077.33203	26911.21948	45416.86914	1036.511597	5	102624.3516	23843.09631	320891.6646	210311.0273	500956.8955	138679.9934	155503.9009	297693.0801	146749.9985	189503.5811	8969.875977
122	1	sp|A0A075B6K5|LV39_HUMAN	 	 	 	 	49.6	115	12332	Immunoglobulin lambda variable 3-9 OS=Homo sapiens (Human) OX=9606 GN=IGLV3-9 PE=3 SV=1	25	25	1	12	5	8	12	5	8	12	5	8	12	174271.1118	80603.2945	118418.0836	101250.9894	556091.5933	78558.42548	149398.9172	57189.48883	196045.5549	137139.2383	1437.48645	5	7603.922608	12287.20825	9282.770386	35723.00146	12918.81506	10496.31067	22377.92456	14552.2594	26754.68384	31337.99829	150	8	67763.01929	19972.51709	53052.90955	23458.54639	498698.9775	64386.58276	113381.6788	117136.6875	108203.2258	92245.30103	3465.061828
123	1	sp|A0A075B6P5|KV228_HUMAN (+3)	sp|A0A075B6P5|KV228_HUMAN&sp|A0A087WW87|KV240_HUMAN&sp|P01614|KVD40_HUMAN&sp|P01615|KVD28_HUMAN	 	"sp|A0A075B6P5|KV228_HUMAN, sp|A0A075B6S2|KVD29_HUMAN"	 	19.2	120	12957	Immunoglobulin kappa variable 2-28 OS=Homo sapiens (Human) OX=9606 GN=IGKV2-28 PE=3 SV=1	42	14	0.333	13	15	14	3	5	6	10.5	12.143	14	3	974898.1367	467380.8184	908543.0635	1582979.841	1113959.031	593347.0479	1135226.688	585404.9199	1455420.846	1253117.797	53615.01611	5	1397730.385	1482813.077	1309720.292	6466219.957	1508044.764	1924841.412	2831214.61	2134163.269	4100983.323	3238095.421	105983.7949	6	1047297.439	141832.3261	628449.8199	1219323.263	1359414.161	592091.1305	499714.1348	716412.759	1424613.682	683205.6475	45544.30975
